timestamp_utc,annotator,pair_key,id_query,id_dataset,main_resource,scope,supporting_field,quote,reason,relevance,notes
2026-09-07T15:18:13.679056+00:00,humano_1,139||l01280148-cementerios1,139,l01280148-cementerios1,arqueologia,,,,unrelated,false,
2026-09-07T15:18:22.412654+00:00,humano_1,62||l01140538-gestion-de-residuos-epremasa1,62,l01140538-gestion-de-residuos-epremasa1,embalse,,,,unrelated,false,
2026-09-07T15:18:30.010883+00:00,humano_1,63||l01140327-gestion-de-residuos-epremasa1,63,l01140327-gestion-de-residuos-epremasa1,pib,,,,unrelated,false,
2026-09-07T15:19:03.461216+00:00,humano_1,148||a05003423-esquema-de-conceptos-de-medida-de-la-recopilacion-de-estadisticas-de-pesca-en-canarias-istac-csm_c00106a,148,a05003423-esquema-de-conceptos-de-medida-de-la-recopilacion-de-estadisticas-de-pesca-en-canarias-istac-csm_c00106a,pesca,,description,Conceptos de medida para la publicación de la Recopilación de Estadísticas de Pesca en Canarias.,direct_match,true,
2026-09-07T15:19:20.354470+00:00,humano_1,3||a05003423-viviendas-segun-tipos-de-ordenador-y-tipos-de-familia-en-canarias-2006,3,a05003423-viviendas-segun-tipos-de-ordenador-y-tipos-de-familia-en-canarias-2006,vivienda,,title,Viviendas según tipos de ordenador y tipos de familia en Canarias. 2006,direct_match,true,
2026-09-07T15:19:31.922977+00:00,humano_1,58||1923451,58,1923451,delitos,,title,Delitos contra la propiedad intelectual,direct_match,true,
2026-09-07T15:19:53.383369+00:00,humano_1,31||a04003003-datos-meteorologicos-estacion-son-real-20231,31,a04003003-datos-meteorologicos-estacion-son-real-20231,clima,,header,"data hora ""temperatura màxima"" ""temperatura mitjana"" ""temperatura mínima"" ""punt de rosada"" ""sensació tèrmica"" ""minuts geladestemp.< 0°c"" ""minuts frio temp. < 7°c"" ""minuts temperatura > 20°c"" ""minuts temperatura > 35°c"" ""minuts temperatura > 40°c"" ""humitat màxima"" ""humitat mitjana"" ""humitat mínima"" ""velocidad máxima"" ""velocitat mitjana"" ""velocitat mínima"" ""velocitat desv. típica"" ""minuts velocitat > 10km/h"" ""minuts velocitat > 20km/h"" ""minuts velocitat > 30km/h"" ""minuts velocitat > 50km/h"" ""pluja acumulat"" ""minuts de pluja"" ""intensitat de pluja màxima"" ""pressió màxima"" ""pressió mitjana"" ""pressió mínima"" ""radiació mitjana"" ""minuts sol"" ""bateria mitjana"" ""bateria mòdem mitjana""",direct_match,true,
2026-09-07T15:20:17.477861+00:00,humano_1,6||a05003423-distribucion-de-turistas-en-intervalos-de-gastos-medios-segun-grupos-de-edades-o-sexos-islas-de-canarias-y-periodos,6,a05003423-distribucion-de-turistas-en-intervalos-de-gastos-medios-segun-grupos-de-edades-o-sexos-islas-de-canarias-y-periodos,turismo,,title,Distribución de turistas en intervalos de gastos medios según grupos de edades o sexos. Islas de Canarias y periodos,subtype,true,
2026-09-07T15:20:34.805143+00:00,humano_1,32||ea0042931-indice-mibgas1,32,ea0042931-indice-mibgas1,gas,,description,Índice MIBGAS Serie: desde 17/12/2015 Informe de referencia: Informe de supervisión del mercado mayorista y aprovisionamiento de gas Fuente: MIBGAS,subtype,true,
2026-09-07T15:20:46.488143+00:00,humano_1,49||a02002834-calendario-de-ferias-y-exposiciones-en-aragon-20181,49,a02002834-calendario-de-ferias-y-exposiciones-en-aragon-20181,calendario laboral,,,,generic,false,
2026-09-07T15:20:57.209448+00:00,humano_1,16||l01280148-consumo-agua-centros-publicos-municipales-20161,16,l01280148-consumo-agua-centros-publicos-municipales-20161,agua,,title,Consumo agua. Centros públicos municipales. 2016,direct_match,true,
2026-09-07T15:21:04.912662+00:00,humano_1,86||a17002943-transportistas-de-ganado1,86,a17002943-transportistas-de-ganado1,agricultura,,,,unrelated,false,
2026-09-07T15:21:11.139153+00:00,humano_1,63||l01140044-gestion-de-residuos-epremasa1,63,l01140044-gestion-de-residuos-epremasa1,pib,,,,unrelated,false,
2026-09-07T15:21:17.530295+00:00,humano_1,73||l01140327-hogares-segun-su-tamano1,73,l01140327-hogares-segun-su-tamano1,hoteles,,,,unrelated,false,
2026-09-07T15:21:28.589732+00:00,humano_1,101||contratos-2023,101,contratos-2023,contratos,,title,Contratos 2023,direct_match,true,
2026-09-07T15:21:45.997041+00:00,humano_1,37||l01140673-consumo-electrico-municipal,37,l01140673-consumo-electrico-municipal,energia,,title,Consumo eléctrico municipal,direct_match,true,
2026-09-07T15:21:52.223842+00:00,humano_1,57||l01360577-centros-de-dia-de-vigo1,57,l01360577-centros-de-dia-de-vigo1,festivo,,,,unrelated,false,
2026-09-07T15:22:06.443757+00:00,humano_1,121||u01200001-estudiantes-matriculados-grado-2023-2024,121,u01200001-estudiantes-matriculados-grado-2023-2024,matriculaciones,,title,Estudiantes matriculados Grado 2023/2024,direct_match,true,
2026-09-07T15:22:44.545970+00:00,humano_1,58||l01280148-criminalidad-2016,58,l01280148-criminalidad-2016,delito,,title,Criminalidad. 2016,subtype,true,
2026-09-07T15:22:52.952184+00:00,humano_1,65||ordenes_mantenimiento_alumbrado_historico,65,ordenes_mantenimiento_alumbrado_historico,calendario,,,,unrelated,false,
2026-09-07T15:23:11.159381+00:00,humano_1,13||l01140109-gestion-de-residuos-epremasa1,13,l01140109-gestion-de-residuos-epremasa1,codigos postales,,,,unrelated,false,
2026-09-07T15:23:30.219499+00:00,humano_1,42||a05003423-resultados-de-elecciones-al-senado-segun-candidaturas-canarias-hasta-escala-de-municipios-elecciones-de-23-de-julio-de-2023-datos-provisionales,42,a05003423-resultados-de-elecciones-al-senado-segun-candidaturas-canarias-hasta-escala-de-municipios-elecciones-de-23-de-julio-de-2023-datos-provisionales,elecciones,,title,Resultados de elecciones al Senado según candidaturas,direct_match,true,
2026-09-07T15:23:41.137048+00:00,humano_1,109||a06004074-catastro-titulares,109,a06004074-catastro-titulares,defuncion,,,,unrelated,false,
2026-09-07T15:23:46.568684+00:00,humano_1,51||l01030092-gimnasios,51,l01030092-gimnasios,paro,,,,unrelated,false,
2026-09-07T15:24:15.615900+00:00,humano_1,34||a07002862-consumo-gasoil-en-centros-de-educacion-sanidad-y-cultura-de-la-administracion-autonomica-de-castilla-y-leon1,34,a07002862-consumo-gasoil-en-centros-de-educacion-sanidad-y-cultura-de-la-administracion-autonomica-de-castilla-y-leon1,instaladores gas,,,,unrelated,false,
2026-09-07T15:24:28.688341+00:00,humano_1,68||l01080193-relacion-de-contratistas-del-ayuntamiento-de-barcelona-y-entidades-municipales,68,l01080193-relacion-de-contratistas-del-ayuntamiento-de-barcelona-y-entidades-municipales,ayuntamientos,,title,Relación de contratistas del Ayuntamiento de Barcelona y entidades municipales,subtype,true,
2026-09-07T15:24:48.421209+00:00,humano_1,64||l03380010-centros-sanitarios1,64,l03380010-centros-sanitarios1,farmacias,,,,insufficient_evidence,false,
2026-09-07T15:26:14.209694+00:00,humano_1,139||l01360577-areas-comerciales-puntos-de-interes-turistico1,139,l01360577-areas-comerciales-puntos-de-interes-turistico1,arqueologia,,,,unrelated,false,
2026-09-07T15:26:22.574215+00:00,humano_1,55||l01280148-directorio-unidades-administrativas-dir-31,55,l01280148-directorio-unidades-administrativas-dir-31,dgt,,,,unrelated,false,
2026-09-07T15:26:51.124048+00:00,humano_1,40||incidencias_via_publica_resueltas,40,incidencias_via_publica_resueltas,transporte,,,,unrelated,false,
2026-09-07T15:26:58.046667+00:00,humano_1,51||ordenes_mantenimiento_alumbrado_historico,51,ordenes_mantenimiento_alumbrado_historico,paro,,,,unrelated,false,
2026-09-07T15:27:05.725710+00:00,humano_1,32||l01140636-gestion-de-residuos-epremasa1,32,l01140636-gestion-de-residuos-epremasa1,gas,,,,unrelated,false,
2026-09-07T15:27:21.830255+00:00,humano_1,40||l01080193-tipos-de-vehiculos-en-las-denuncias-y-sanciones-de-trafico-tramitadas-por-el-institut-municipal-dhisenda-del-ayuntamiento-de-barcelona,40,l01080193-tipos-de-vehiculos-en-las-denuncias-y-sanciones-de-trafico-tramitadas-por-el-institut-municipal-dhisenda-del-ayuntamiento-de-barcelona,transporte,,title,Tipos de vehículos en las denuncias y sanciones de tráfico tramitadas por el Institut Municipal d’Hisenda del Ayuntamiento de Barcelona,subtype,true,
2026-09-07T15:28:36.579366+00:00,humano_1,31||ea0042926-categorizacion-con-los-criterios-de-los-ods-de-la-nueva-actividad-directa-del-instituto-de-credito-oficial,31,ea0042926-categorizacion-con-los-criterios-de-los-ods-de-la-nueva-actividad-directa-del-instituto-de-credito-oficial,clima,,description,"Esta actividad abarca diversos ODS, destacando la inversión significativa en áreas como Energía asequible y no contaminante, Trabajo decente y crecimiento económico, Ciudades y comunidades sostenibles, y Acción por el clima",subtype,true,
2026-09-07T15:28:49.001029+00:00,humano_1,100||demografia-extranjeros,100,demografia-extranjeros,inmigracion,,title,Población - Personas extranjeras,subtype,true,
2026-09-07T15:28:55.810397+00:00,humano_1,62||l01140155-gestion-de-residuos-epremasa1,62,l01140155-gestion-de-residuos-epremasa1,embalse,,,,unrelated,false,
2026-09-07T15:29:05.409901+00:00,humano_1,62||l01140713-gestion-de-residuos-epremasa1,62,l01140713-gestion-de-residuos-epremasa1,embalse,,,,unrelated,false,
2026-09-07T15:29:24.040778+00:00,humano_1,76||a05003423-poblacion-de-16-y-mas-anos-segun-estado-de-salud-mental-y-relacion-con-la-actividad-canarias-2021,76,a05003423-poblacion-de-16-y-mas-anos-segun-estado-de-salud-mental-y-relacion-con-la-actividad-canarias-2021,salud mental,,title,Población de 16 y más años según estado de salud mental y relación con la actividad. Canarias. 2021,direct_match,true,
2026-09-07T15:29:45.582561+00:00,humano_1,74||a04027063-indice-de-precios-en-alojamientos-de-turismo-rural-segun-tarifa-illes-balears-y-mes,74,a04027063-indice-de-precios-en-alojamientos-de-turismo-rural-segun-tarifa-illes-balears-y-mes,precio,,title,Índex de preus en allotjaments de turisme rural segons tarifa. Illes Balears i mes,direct_match,true,
2026-09-07T15:30:01.571441+00:00,humano_1,26||a05003423-accidentes-de-trabajo-con-baja-segun-sectores-economicos-y-lugares-del-accidente-canarias-y-anos,26,a05003423-accidentes-de-trabajo-con-baja-segun-sectores-economicos-y-lugares-del-accidente-canarias-y-anos,accidentes,,title,Accidentes de trabajo con baja según sectores económicos y lugares del accidente. Canarias. 1988-2008,direct_match,true,
2026-09-07T15:30:15.920362+00:00,humano_1,48||l03380011-intensidad-media-diaria-imd-de-trafico-de-tenerife,48,l03380011-intensidad-media-diaria-imd-de-trafico-de-tenerife,carreteras,,description,Datos de Intensidad Media Diaria de tráfico en la red de carreteras de la isla de Tenerife por estaciones de aforo.,subtype,true,
2026-09-07T15:30:23.306496+00:00,humano_1,72||a06004074-juegos-de-azar,72,a06004074-juegos-de-azar,faros,,,,unrelated,false,
2026-09-07T15:31:20.782782+00:00,humano_1,103||servicios-cultura,103,servicios-cultura,bien cultural,,description,"Mapa de la ubicación de los equipamientos culturales (casa de cultura, biblioteca, museo y cine/teatro) de Donostia",direct_match,true,
2026-09-07T15:31:32.890444+00:00,humano_1,142||u01200001-estudiantes-matriculados-por-nacionalidad-grado-2020-2021,142,u01200001-estudiantes-matriculados-por-nacionalidad-grado-2020-2021,estudiantes,,title,Estudiantes matriculados por nacionalidad grado 2020-2021,direct_match,true,
2026-09-07T15:31:43.047942+00:00,humano_1,80||servicios-deporte,80,servicios-deporte,deporte,,title,Equipamientos deportivos,subtype,true,
2026-09-07T15:31:53.985150+00:00,humano_1,133||bibliotecas-publicas-de-la-c-a-de-eukadi-segun-territorio-historico,133,bibliotecas-publicas-de-la-c-a-de-eukadi-segun-territorio-historico,bibliotecas,,title,Bibliotecas públicas de la C.A. de Eukadi según territorio histórico.,direct_match,true,
2026-09-07T15:32:00.653670+00:00,humano_1,64||a04003003-zonas-interes-minero1,64,a04003003-zonas-interes-minero1,farmacia,,,,unrelated,false,
2026-09-07T15:32:10.960093+00:00,humano_1,6||turismo-casas-rurales,6,turismo-casas-rurales,turismo,,title,Casas rurales turísticas,subtype,true,
2026-09-07T15:32:23.697733+00:00,humano_1,133||l01280796-bibliotecas-especializadas-prestamos-activos1,133,l01280796-bibliotecas-especializadas-prestamos-activos1,bibliotecas,,title,Bibliotecas Especializadas. Préstamos activos,direct_match,true,
2026-09-07T15:32:33.249269+00:00,humano_1,113||ea0042931-mercado-minorista-de-electricidad-2021t4,113,ea0042931-mercado-minorista-de-electricidad-2021t4,electricidad,,title,Mercado minorista de electricidad 2021T4,subtype,true,
2026-09-07T15:32:52.983295+00:00,humano_1,64||a05003423-poblacion-total-segun-tipos-de-medicamentos-consumo-de-medicamentos-y-automedicacion-en-las-ultimas-2-semanas-canarias-2004,64,a05003423-poblacion-total-segun-tipos-de-medicamentos-consumo-de-medicamentos-y-automedicacion-en-las-ultimas-2-semanas-canarias-2004,farmacia,,,,generic,false,
2026-09-07T15:33:06.257293+00:00,humano_1,150||l01280148-subvenciones-convocatorias,150,l01280148-subvenciones-convocatorias,ayuda,,title,Subvenciones. Convocatorias,direct_match,true,
2026-09-07T15:33:22.844486+00:00,humano_1,104||ea0010587-indices-nacionales-de-grupos-especiales-ipc-identificador-api-76130,104,ea0010587-indices-nacionales-de-grupos-especiales-ipc-identificador-api-76130,ipc,,title,Índices nacionales de grupos especiales. IPC,direct_match,true,
2026-09-07T15:33:33.316689+00:00,humano_1,90||a06004074-directorio-central-de-empresas-dirce,90,a06004074-directorio-central-de-empresas-dirce,restaurantes,,,,unrelated,false,
2026-09-07T15:33:43.791555+00:00,humano_1,10||l01330045-poblacion-total,10,l01330045-poblacion-total,poblacion,,title,Población Total,direct_match,true,
2026-09-07T15:33:52.219851+00:00,humano_1,112||l01080193-dimensiones-de-los-conjuntos-de-datos-del-padron-municipal-de-habitantes-de-la-ciudad-de-barcelona,112,l01080193-dimensiones-de-los-conjuntos-de-datos-del-padron-municipal-de-habitantes-de-la-ciudad-de-barcelona,barrio,,,,unrelated,false,
2026-09-07T15:34:00.606660+00:00,humano_1,102||l01140207-gestion-de-residuos-epremasa1,102,l01140207-gestion-de-residuos-epremasa1,renfe,,,,unrelated,false,
2026-09-07T15:34:09.503185+00:00,humano_1,48||a17002943-vehiculos-para-transporte-de-ganado1,48,a17002943-vehiculos-para-transporte-de-ganado1,carreteras,,,,unrelated,false,
2026-09-07T15:34:17.140347+00:00,humano_1,102||ea0003337-puntos-de-venta-internacionales1,102,ea0003337-puntos-de-venta-internacionales1,renfe,,,,unrelated,false,
2026-09-07T15:34:32.286396+00:00,humano_1,18||l01280066-reservas-de-estacionamiento-para-personas-con-movilidad-reducida,18,l01280066-reservas-de-estacionamiento-para-personas-con-movilidad-reducida,trafico,,,,generic,false,
2026-09-07T15:35:01.611009+00:00,humano_1,150||a05003423-poblacion-de-6-y-mas-anos-con-limitacion-de-la-actividad-diaria-que-necesita-ayuda-o-cuidados-de-otras-personas-segun-recepcion-de-la-ayuda-necesitada-grandes-comarcas-de-canarias-2018,150,a05003423-poblacion-de-6-y-mas-anos-con-limitacion-de-la-actividad-diaria-que-necesita-ayuda-o-cuidados-de-otras-personas-segun-recepcion-de-la-ayuda-necesitada-grandes-comarcas-de-canarias-2018,ayuda,,title,Población de 6 y más años con limitación de la actividad diaria que necesita ayuda o cuidados de otras personas según recepción de la ayuda necesitada. Grandes comarcas de Canarias.,subtype,true,
2026-09-07T15:35:15.363879+00:00,humano_1,16||l01140575-consumo-de-agua1,16,l01140575-consumo-de-agua1,agua,,title,Consumo de agua,direct_match,true,
2026-09-07T15:35:34.320552+00:00,humano_1,116||turismo-activo,116,turismo-activo,cultura,,,,generic,false,
2026-09-07T15:35:49.972804+00:00,humano_1,76||a08002880-residencias-comunitarias-incluidas-en-la-red-de-salud-mental-de-castilla-la-mancha,76,a08002880-residencias-comunitarias-incluidas-en-la-red-de-salud-mental-de-castilla-la-mancha,salud mental,,title,Residencias comunitarias incluidas en la Red de Salud Mental de Castilla-La Mancha,subtype,true,
2026-09-07T15:36:14.873920+00:00,humano_1,135||a19002898-tramitacion,135,a19002898-tramitacion,justicia,,description,Expedientes por Procedimiento y Unidad Responsable,subtype,true,
2026-09-07T15:36:48.339441+00:00,humano_1,31||a05003423-clasificacion-de-los-principales-factores-de-clima-empresarial-istac-cl_encuestas_factores_clima_empresarial,31,a05003423-clasificacion-de-los-principales-factores-de-clima-empresarial-istac-cl_encuestas_factores_clima_empresarial,clima,,title,Clasificación de los principales factores de clima empresarial,subtype,true,
2026-09-07T15:37:01.408641+00:00,humano_1,19||presupuesto-ingresos-2018,19,presupuesto-ingresos-2018,presupuestos,,title,Presupuesto ingresos 2018,direct_match,true,
2026-09-07T15:37:19.906680+00:00,humano_1,10||l01140608-poblacion1,10,l01140608-poblacion1,poblacion,,title,Población,direct_match,true,
2026-09-07T15:37:33.098898+00:00,humano_1,127||registro-de-fundaciones-de-la-comunidad-autonoma-de-la-region-de-murcia,127,registro-de-fundaciones-de-la-comunidad-autonoma-de-la-region-de-murcia,fundacion,,title,Registro de Fundaciones de la Comunidad Autónoma de la Región de Murcia,direct_match,true,
2026-09-07T15:37:47.354002+00:00,humano_1,126||praias-galegas-con-bandeira-azul-2019,126,praias-galegas-con-bandeira-azul-2019,banderas azules,,title,Playas gallegas con bandera azul en 2019,direct_match,true,
2026-09-07T15:37:56.436099+00:00,humano_1,150||l01280148-subvenciones-2024,150,l01280148-subvenciones-2024,ayudas,,title,Subvenciones 2024,direct_match,true,
2026-09-07T15:38:07.941470+00:00,humano_1,5||a05003423-poblacion-de-16-y-mas-anos-en-viviendas-familiares-no-ocupada-que-cursa-estudios-y-no-estudia-en-su-domicilio-ni-en-varios-municipios-segun-medios-de-desplazamiento-sexos-y-numero-de-viajes-municipios-por-islas-1-11-2001,5,a05003423-poblacion-de-16-y-mas-anos-en-viviendas-familiares-no-ocupada-que-cursa-estudios-y-no-estudia-en-su-domicilio-ni-en-varios-municipios-segun-medios-de-desplazamiento-sexos-y-numero-de-viajes-municipios-por-islas-1-11-2001,municipios,,title,Municipios por islas de Canarias,subtype,true,
2026-09-07T15:38:16.570179+00:00,humano_1,131||a04003003-caudal-agua-depurada-abaqua1,131,a04003003-caudal-agua-depurada-abaqua1,playa,,,,unrelated,false,
2026-09-07T15:38:24.472488+00:00,humano_1,84||l01280148-eso-centros-concertados-unidades-2010-20171,84,l01280148-eso-centros-concertados-unidades-2010-20171,cnae,,,,unrelated,false,
2026-09-07T15:38:39.051893+00:00,humano_1,17||coches-de-alquiler,17,coches-de-alquiler,alquiler,,title,Coches de Alquiler,subtype,true,
2026-09-07T15:38:59.647093+00:00,humano_1,83||organizaciones-empresariales,83,organizaciones-empresariales,cooperativa,,title,Organizaciones empresariales,subtype,true,
2026-09-07T15:39:19.449471+00:00,humano_1,98||a04003003-equipamiento-sanitario,98,a04003003-equipamiento-sanitario,centros de salud,,,,insufficient_evidence,false,
2026-09-07T15:39:38.781293+00:00,humano_1,1||a06004074-poblacion-reclusa,1,a06004074-poblacion-reclusa,aulas hospitalarias,andalucia,,,unrelated,false,
2026-09-07T15:39:53.628999+00:00,humano_1,48||l01080193-inventario-de-los-separadores-de-carriles-bici-de-la-red-de-infraestructuras-de-la-ciudad-de-barcelona,48,l01080193-inventario-de-los-separadores-de-carriles-bici-de-la-red-de-infraestructuras-de-la-ciudad-de-barcelona,carreteras,,title,Inventario de los separadores de carriles bici de la red de infraestructuras de la ciudad de Barcelona,subtype,true,
2026-09-07T15:40:34.558736+00:00,humano_1,95||i00000687-contratos-por-procedimiento-con-negociado-con-publicidad1,95,i00000687-contratos-por-procedimiento-con-negociado-con-publicidad1,venta,,,,unrelated,false,
2026-09-07T15:41:05.120586+00:00,humano_1,25||a01002820-centros-educativos-bilingues-en-andalucia,25,a01002820-centros-educativos-bilingues-en-andalucia,centro educativo,,title,Centros educativos bilingües en Andalucía,direct_match,true,
2026-09-07T15:41:29.819882+00:00,humano_1,54||l01140288-gestion-de-residuos-epremasa1,54,l01140288-gestion-de-residuos-epremasa1,residuo,,title,Gestión de residuos,subtype,true,
2026-09-07T15:42:28.123989+00:00,humano_1,4||registro_sociedades_laborales,4,registro_sociedades_laborales,empresa,,title,Registro Administrativo de Sociedades Laborales,subtype,true,
2026-09-07T15:42:48.094023+00:00,humano_1,118||a05003423-poblacion-de-16-y-mas-anos-que-ha-sido-atendida-en-un-hospital-de-dia-en-los-ultimos-12-meses-segun-calidad-de-la-atencion-recibida-en-los-hospitales-de-dia-publicos-o-concertados-y-grupos-de-edad-canarias-2021,118,a05003423-poblacion-de-16-y-mas-anos-que-ha-sido-atendida-en-un-hospital-de-dia-en-los-ultimos-12-meses-segun-calidad-de-la-atencion-recibida-en-los-hospitales-de-dia-publicos-o-concertados-y-grupos-de-edad-canarias-2021,hospitales,,title,Población de 16 y más años que ha sido atendida en un hospital de día en los últimos 12 meses según calidad de la atención recibida en los hospitales de día públicos o concertados y grupos de edad.,subtype,true,
2026-09-07T15:42:58.982861+00:00,humano_1,103||i00000687-bienes-e-inmuebles1,103,i00000687-bienes-e-inmuebles1,bien cultural,,,,unrelated,false,
2026-09-07T15:43:07.619923+00:00,humano_1,22||l01280148-registro-de-entrada-unidades-administrativas-2010,22,l01280148-registro-de-entrada-unidades-administrativas-2010,provincia,,,,unrelated,false,
2026-09-07T15:43:15.088329+00:00,humano_1,38||a06004074-relieve,38,a06004074-relieve,catastro,,,,unrelated,false,
2026-09-07T15:43:39.553783+00:00,humano_1,31||101017,31,101017,clima,,title,Días de nieve por observatorios,subtype,true,
2026-09-07T15:43:46.241372+00:00,humano_1,41||l01030092-bajas-en-padron,41,l01030092-bajas-en-padron,aemet,,,,unrelated,false,
2026-09-07T15:43:55.644834+00:00,humano_1,135||l01280148-bienestar-social-asesoria-juridica-edades-de-los-usuarios-atendidos-2016,135,l01280148-bienestar-social-asesoria-juridica-edades-de-los-usuarios-atendidos-2016,justicia,,title,Asesoría Jurídica,subtype,true,
2026-09-07T15:44:10.204049+00:00,humano_1,15||l01140410-flota-de-vehiculos-municipales1,15,l01140410-flota-de-vehiculos-municipales1,vehiculo,,title,Flota de vehículos municipales,direct_match,true,
2026-09-07T15:44:21.702971+00:00,humano_1,116||l02000006-centros-culturales-de-la-provincia-de-badajoz,116,l02000006-centros-culturales-de-la-provincia-de-badajoz,cultura,,title,Centros Culturales,direct_match,true,
2026-09-07T15:44:29.939354+00:00,humano_1,150||l01140410-subvenciones1,150,l01140410-subvenciones1,ayudas,,title,Subvenciones,direct_match,true,
2026-09-07T15:44:37.868584+00:00,humano_1,57||l01030092-altas-en-padron,57,l01030092-altas-en-padron,festivo,,,,unrelated,false,
2026-09-07T15:44:51.036361+00:00,humano_1,13||l01290672-relacion-alfabetica-de-calles,13,l01290672-relacion-alfabetica-de-calles,codigos postales,,title,Relación alfabética de calles por código postal,direct_match,true,
2026-09-07T15:45:03.340018+00:00,humano_1,73||ea0010587-hoteles-y-alojamientos-similares-grupo-551-cnae-2009-principales-empresas-por-desglose-de-la-cifra-de-negocios-segun-el-tipo-de-cliente-identificador-api-67509,73,ea0010587-hoteles-y-alojamientos-similares-grupo-551-cnae-2009-principales-empresas-por-desglose-de-la-cifra-de-negocios-segun-el-tipo-de-cliente-identificador-api-67509,hoteles,,title,Hoteles y alojamientos similares,direct_match,true,
2026-09-07T15:47:43.086569+00:00,humano_1,42||l01140713-elecciones1,42,l01140713-elecciones1,elecciones,,title,Elecciones,direct_match,true,
2026-09-07T15:47:53.664051+00:00,humano_1,103||a04003003-equipamiento-educativo,103,a04003003-equipamiento-educativo,bien cultural,,,,unrelated,false,
2026-09-07T15:48:05.337051+00:00,humano_1,142||e05073401-estudiantes-y-profesores-extranjeros-resultados-nacionales-numero-de-estudiantes-extranjeros-en-el-sistema-universitario-espanol-sue-incluidos-los-provenientes-por-programas-de-movilidad-por-tipo-y-modalidad-de-la-universidad-pais-de-nacionalidad-sexo-y-tipo-de-estudiante,142,e05073401-estudiantes-y-profesores-extranjeros-resultados-nacionales-numero-de-estudiantes-extranjeros-en-el-sistema-universitario-espanol-sue-incluidos-los-provenientes-por-programas-de-movilidad-por-tipo-y-modalidad-de-la-universidad-pais-de-nacionalidad-sexo-y-tipo-de-estudiante,estudiantes,,title,Número de estudiantes extranjeros en el Sistema Universitario Español,direct_match,true,
2026-09-07T15:48:12.698810+00:00,humano_1,102||l01140713-gestion-de-residuos-epremasa1,102,l01140713-gestion-de-residuos-epremasa1,renfe,,,,unrelated,false,
2026-09-07T15:48:40.060243+00:00,humano_1,39||ea0010587-motivo-por-el-que-considera-que-no-encuentra-empleo-por-sexo-poblacion-de-16-y-mas-anos-con-discapacidad-que-esta-buscando-empleo-identificador-api-51886,39,ea0010587-motivo-por-el-que-considera-que-no-encuentra-empleo-por-sexo-poblacion-de-16-y-mas-anos-con-discapacidad-que-esta-buscando-empleo-identificador-api-51886,empleo,,title,Motivo por el que considera que no encuentra empleo por sexo,subtype,true,
2026-09-08T08:30:01.223202+00:00,humano_1,125||familias-por-decil-de-renta-familiar-de-la-c-a-de-euskadi-segun-territorio-historico-y-sexo-de-la-persona-perceptora-principal,125,familias-por-decil-de-renta-familiar-de-la-c-a-de-euskadi-segun-territorio-historico-y-sexo-de-la-persona-perceptora-principal,renta,,title,"Familias por decil de renta familiar de la C.A. de Euskadi, según territorio histórico y sexo de la persona perceptora principal (%).",direct_match,true,
2026-09-08T08:30:09.097116+00:00,humano_1,104||incidencias_via_publica_resueltas,104,incidencias_via_publica_resueltas,ipc,,,,unrelated,false,
2026-09-08T08:32:50.309163+00:00,humano_1,98||u01600001-listado-de-centros,98,u01600001-listado-de-centros,centro de salud,,,,unrelated,false,
2026-09-08T08:33:09.697520+00:00,humano_1,127||a03002951-registro-fundaciones-docentes-culturales-asturias,127,a03002951-registro-fundaciones-docentes-culturales-asturias,fundacion,,title,Registro de fundaciones docentes y culturales del Principado de Asturias,direct_match,true,
2026-09-08T08:33:35.270918+00:00,humano_1,46||oai-zaguan-unizar-es-95026,46,oai-zaguan-unizar-es-95026,calidad del aire,,title,"Zaragoza, Historic air quality sensor raw observations",direct_match,true,
2026-09-08T08:33:46.450053+00:00,humano_1,95||l01280148-contratos-menores-2023,95,l01280148-contratos-menores-2023,venta,,,,unrelated,false,
2026-09-08T08:33:56.872634+00:00,humano_1,57||a02002834-calendario-de-festivos-en-comunidad-de-aragon-20141,57,a02002834-calendario-de-festivos-en-comunidad-de-aragon-20141,festivo,,title,Calendario de festivos en comunidad de Aragón 2014,direct_match,true,
2026-09-08T08:34:12.712680+00:00,humano_1,91||a05003423-conceptos-operacionales-de-la-estadistica-de-calidad-del-aire-en-canarias-istac-cso_e23041b,91,a05003423-conceptos-operacionales-de-la-estadistica-de-calidad-del-aire-en-canarias-istac-cso_e23041b,contaminacion,,description,Esquema de conceptos operacionales para la publicación de datos de la Estadística de Calidad del Aire en Canarias.,subtype,true,
2026-09-08T08:34:32.736880+00:00,humano_1,42||a05003423-resultados-de-elecciones-municipales-segun-candidaturas-canarias-hasta-escala-de-secciones-electorales-elecciones-de-22-de-mayo-de-2011,42,a05003423-resultados-de-elecciones-municipales-segun-candidaturas-canarias-hasta-escala-de-secciones-electorales-elecciones-de-22-de-mayo-de-2011,eleccion,,description,Datos sobre los votos a candidaturas y el número de representantes elegidos (Concejales/Concejalas) para las elecciones Municipales de 2011. Los indicadores se disponen desde el total de la Comunidad Autónoma de Canarias hasta distritos y secciones.,direct_match,true,
2026-09-08T08:34:49.726153+00:00,humano_1,63||ea0010587-agenda-2030-ods-tasa-de-crecimiento-del-pib-generado-por-el-turismo-identificador-api-180-8,63,ea0010587-agenda-2030-ods-tasa-de-crecimiento-del-pib-generado-por-el-turismo-identificador-api-180-8,pib,,title,Agenda 2030 ODS - Tasa de crecimiento del PIB generado por el turismo,direct_match,true,
